,price,sqft_living,grade,sqft_above,sqft_living15,bathrooms,view,sqft_basement,bedrooms,lat,waterfront,floors
17767,2050000.0,3580,7,3480,2410,3.25,4,100,4,47.7087,1,1.5
17768,345000.0,2040,7,2040,1720,2.5,0,0,4,47.432,0,2.0
17769,539000.0,1700,7,1700,1740,1.0,0,0,5,47.686,0,1.5
17770,590000.0,3700,8,1920,2020,2.5,0,1780,4,47.5403,0,1.0
17771,187000.0,1050,8,1050,1150,1.75,0,0,2,47.3811,0,1.0
17772,270000.0,1690,7,1690,1690,2.0,0,0,3,47.4825,0,1.0
17773,546000.0,1120,7,1120,1420,1.0,0,0,2,47.6824,0,1.0
17774,520000.0,1490,10,1090,1460,1.75,0,400,3,47.6588,0,2.0
17775,515000.0,2220,7,1390,1600,2.0,0,830,5,47.5822,0,1.5
17776,990000.0,2160,8,1880,2300,2.5,0,280,3,47.6582,0,1.5
17777,382000.0,870,7,870,1300,1.0,0,0,2,47.5467,0,1.0
17778,1210000.0,1900,8,1900,2510,1.75,0,0,3,47.6163,0,1.0
17779,900000.0,3370,8,2470,1820,3.5,2,900,4,47.5714,0,2.0
17780,675000.0,3370,7,2310,1720,2.75,1,1060,3,47.5373,0,1.5
17781,460000.0,880,7,880,1960,1.0,0,0,2,47.6566,0,1.0
17782,234000.0,940,5,940,1200,1.0,0,0,2,47.4206,0,1.0
17783,399000.0,1340,7,1340,1340,1.0,0,0,3,47.7148,0,1.0
17784,253500.0,1440,7,1440,1720,1.5,0,0,3,47.3715,0,1.0
17785,475000.0,1750,7,1750,1740,1.5,0,0,3,47.6736,0,1.0
17786,740000.0,3990,8,2910,1310,3.5,0,1080,5,47.54,0,2.0
17787,799000.0,2860,8,2860,1440,2.5,0,0,3,47.661,0,2.0
17788,390000.0,1940,8,1940,1900,2.5,0,0,4,47.4507,0,2.0
17789,421000.0,1400,7,1400,1220,1.5,0,0,2,47.7469,0,1.0
17790,296500.0,1770,7,1770,1590,2.5,0,0,3,47.3764,0,2.0
17791,895000.0,1710,8,1710,1760,2.0,0,0,4,47.6373,0,1.5
17792,386000.0,2810,8,2810,1770,2.5,0,0,4,47.3251,0,2.0
17793,424000.0,1580,8,1580,2130,1.0,0,0,3,47.7552,0,1.0
17794,749000.0,1580,7,1580,1280,1.0,0,0,3,47.684,0,1.5
17795,523000.0,1440,7,1440,1700,1.0,0,0,3,47.6976,0,1.5
17796,389000.0,2420,10,2420,1400,2.5,0,0,4,47.3221,0,2.0
17797,270000.0,1930,7,1930,1620,1.5,0,0,4,47.3864,0,1.0
17798,275000.0,1190,7,1190,1450,1.0,0,0,3,47.4978,0,1.0
17799,287500.0,2240,7,1310,1780,2.5,2,930,4,47.338,0,1.0
17800,345000.0,2550,7,2550,1750,2.5,0,0,2,47.2584,0,2.5
17801,427000.0,920,6,920,1570,1.0,0,0,2,47.6576,0,1.0
17802,508450.0,1520,7,1000,1510,1.75,0,520,4,47.5763,0,1.0
17803,705000.0,1460,7,1460,1690,2.0,0,0,3,47.6693,0,1.5
17804,550000.0,1900,9,1450,2920,1.5,0,450,1,47.4718,0,1.5
17805,380000.0,1430,7,1430,1520,1.5,0,0,3,47.5734,0,1.0
17806,539900.0,2500,8,2500,2460,2.5,0,0,3,47.5346,0,2.0
17807,330000.0,720,5,720,1760,1.0,0,0,2,47.5267,0,1.0
17808,455000.0,1140,7,850,1410,1.0,0,290,2,47.6827,0,1.0
17809,510000.0,3530,10,3530,3360,4.0,0,0,4,47.3016,0,2.0
17810,315000.0,1220,6,1220,1980,2.0,0,0,3,47.4842,0,1.0
17811,206000.0,1320,7,1320,1260,1.0,0,0,3,47.2787,0,1.0
17812,592500.0,2170,8,1370,2020,3.0,0,800,4,47.6291,0,1.0
17813,744000.0,2020,8,2020,2410,2.5,0,0,3,47.6927,0,2.0
17814,334500.0,1990,8,1990,2110,2.5,0,0,3,47.3872,0,2.0
17815,886000.0,2660,7,1480,2350,2.0,0,1180,4,47.6398,0,1.5
17816,600000.0,2360,8,1780,2780,2.5,0,580,4,47.6315,0,1.0
17817,850000.0,2740,9,2740,2140,2.0,2,0,3,47.5056,0,1.0
17818,550000.0,1360,7,1000,1540,1.75,0,360,3,47.5711,0,1.0
17819,184900.0,1230,6,1230,1230,1.0,0,0,2,47.2064,0,1.0
17820,245000.0,1260,7,1260,1510,1.5,0,0,3,47.4307,0,1.0
17821,370000.0,1040,7,1040,3120,1.0,0,0,2,47.6308,0,1.0
17822,480000.0,2700,8,1670,2470,2.5,0,1030,4,47.7752,0,1.0
17823,579000.0,1800,7,1800,1310,1.75,0,0,3,47.6842,0,2.0
17824,339275.0,1590,7,1080,1590,1.5,0,510,3,47.7753,0,1.0
17825,425000.0,1360,7,1140,1700,2.75,2,220,3,47.2069,0,1.0
17826,170000.0,1370,7,1370,1370,1.75,0,0,3,47.4727,0,1.0
17827,950000.0,3320,10,3320,3320,2.5,0,0,4,47.5541,0,2.0
17828,623000.0,2980,8,1690,2690,2.5,0,1290,4,47.5513,0,1.0
17829,477000.0,1350,8,1350,1350,2.5,0,0,3,47.6758,0,3.0
17830,330000.0,1160,7,1160,1160,1.0,0,0,3,47.7419,0,1.0
17831,600000.0,1480,8,1480,1280,2.25,0,0,3,47.6095,0,2.0
17832,570000.0,1640,7,820,2270,2.0,3,820,3,47.5945,0,1.0
17833,515000.0,2680,8,2680,2540,2.5,0,0,4,47.5325,0,2.0
17834,805000.0,2440,7,1540,1710,2.25,0,900,4,47.6932,0,1.0
17835,555000.0,2920,9,2920,2760,2.5,0,0,4,47.381,0,2.0
17836,245000.0,1780,7,1780,1820,2.25,0,0,3,47.3718,0,2.0
17837,638150.0,2170,8,1820,2390,2.5,0,350,4,47.5672,0,1.0
17838,1650000.0,5550,9,3880,3470,4.5,0,1670,4,47.5455,0,2.0
17839,269950.0,2060,7,1260,1610,2.5,0,800,4,47.4229,0,1.0
17840,195000.0,1050,6,1050,1100,1.5,0,0,3,47.3608,0,1.0
17841,159100.0,790,6,790,1150,1.0,0,0,2,47.4928,0,1.0
17842,550000.0,1010,6,1010,1260,1.0,0,0,3,47.6648,0,1.0
17843,299000.0,1040,6,1040,1390,1.0,0,0,2,47.5387,0,1.0
17844,1375000.0,3130,9,2060,1500,3.5,0,1070,4,47.677,0,2.0
17845,249500.0,900,6,900,860,1.0,0,0,2,47.4881,0,1.0
17846,700000.0,1470,7,1470,2160,1.0,0,0,4,47.6458,0,1.5
17847,275000.0,1080,5,1080,1720,1.0,0,0,4,47.3834,0,1.5
17848,565000.0,2440,7,1480,2510,2.25,0,960,3,47.7705,0,1.0
17849,425000.0,2520,7,1320,1660,1.75,0,1200,4,47.7604,0,1.0
17850,620047.0,1760,7,880,2040,1.75,0,880,4,47.6508,0,1.0
17851,480000.0,1820,8,1220,2050,2.25,0,600,3,47.5898,0,1.0
17852,515000.0,1820,8,1220,2050,2.25,0,600,3,47.5898,0,1.0
17853,420000.0,3040,8,3040,2420,2.5,0,0,4,47.2667,0,2.0
17854,610000.0,3490,8,1890,2660,3.25,0,1600,5,47.5701,0,1.0
17855,849000.0,2440,8,1440,2140,1.5,0,1000,4,47.7081,0,1.0
17856,718000.0,2280,8,2280,1610,1.75,0,0,3,47.715,0,2.0
17857,295000.0,1980,9,1560,2360,2.25,0,420,3,47.3149,0,1.0
17858,871000.0,2360,7,1180,2100,1.75,0,1180,5,47.6732,0,1.0
17859,430000.0,3890,8,2390,1820,3.75,2,1500,3,47.5073,0,1.0
17860,440000.0,2300,7,1190,1960,2.5,0,1110,4,47.7341,0,1.0
17861,405000.0,910,7,910,1040,1.0,0,0,2,47.6892,0,1.0
17862,340000.0,1140,7,1140,1140,2.0,0,0,3,47.4991,0,1.0
17863,675000.0,2390,9,2390,2600,2.5,0,0,4,47.6194,0,2.0
17864,480000.0,1150,7,1150,1390,1.0,2,0,3,47.5663,0,1.0
17865,362500.0,2330,7,1270,1550,2.0,0,1060,5,47.7671,0,1.0
17866,752888.0,2420,9,2420,2630,2.5,0,0,3,47.6599,0,2.0
17867,255000.0,960,6,580,1720,1.75,0,380,4,47.5372,0,1.0
17868,283700.0,1010,6,1010,1410,1.75,0,0,1,47.7391,0,1.0
17869,335000.0,2370,8,2370,2190,2.5,0,0,4,47.3732,0,2.0
17870,285000.0,2880,8,1580,1380,1.75,0,1300,3,47.4881,0,1.0
17871,278000.0,2400,8,2400,2170,2.25,0,0,4,47.4562,0,1.5
17872,731000.0,3670,8,3670,2340,2.5,0,0,5,47.6654,0,1.5
17873,335000.0,1140,7,840,1200,1.5,0,300,3,47.4752,0,1.0
17874,334200.0,1410,7,1410,2240,1.75,0,0,3,47.7077,0,1.0
17875,642000.0,1530,7,1530,1530,1.0,0,0,6,47.6862,0,1.5
17876,540000.0,1720,7,1460,1930,1.75,0,260,4,47.579,0,1.5
17877,299000.0,1620,6,1620,1620,2.5,2,0,3,47.2138,0,1.0
17878,560000.0,1570,7,970,1790,1.75,0,600,3,47.5889,0,1.0
17879,852000.0,1990,7,1990,1820,2.75,0,0,5,47.6733,0,1.5
17880,306000.0,930,7,930,1340,1.0,2,0,2,47.5478,0,1.0
17881,440000.0,1550,7,1210,1550,1.75,0,340,3,47.717,0,1.0
17882,517000.0,1650,7,1650,2240,1.0,0,0,4,47.6366,0,1.0
17883,379000.0,800,7,800,920,1.0,2,0,2,47.691,0,1.0
17884,360000.0,930,6,930,1730,1.0,0,0,2,47.5289,0,1.0
17885,645000.0,2550,7,1760,1840,1.5,0,790,4,47.6811,0,1.5
17886,217000.0,720,5,720,840,1.0,0,0,2,47.496,0,1.0
17887,255000.0,620,6,620,620,1.0,0,0,2,47.5292,0,1.0
17888,625000.0,2360,10,2360,2400,2.5,0,0,3,47.5596,0,2.0
17889,680000.0,1760,8,1460,1980,1.75,0,300,3,47.5355,0,1.0
17890,440000.0,2100,7,1080,2100,1.75,0,1020,3,47.7622,0,1.0
17891,615000.0,2480,9,2480,2570,2.25,0,0,5,47.631,0,2.0
17892,239000.0,1040,6,1040,1030,1.0,0,0,3,47.5121,0,2.0
17893,462500.0,1656,7,1656,2030,2.5,0,0,3,47.3758,0,1.0
17894,619400.0,2090,7,1790,1660,2.0,0,300,4,47.6881,0,1.5
17895,975000.0,2520,7,2520,2790,2.75,4,0,6,47.4969,1,2.0
17896,330000.0,700,6,700,1060,1.0,0,0,2,47.5487,0,1.0
17897,985000.0,4030,11,4030,4090,3.25,0,0,4,47.7235,0,2.0
17898,430000.0,760,6,760,780,1.0,0,0,2,47.7005,0,1.0
17899,2458000.0,6500,11,5180,2270,5.25,0,1320,4,47.6304,0,2.0
17900,778000.0,1840,7,1720,1390,2.0,0,120,3,47.6828,0,2.0
17901,219000.0,1090,7,1090,1490,2.0,0,0,3,47.3687,0,1.0
17902,1595000.0,2980,8,1800,2340,2.5,4,1180,4,47.704,1,1.5
17903,715000.0,1900,9,1460,2040,2.25,0,440,4,47.5803,0,1.0
17904,950000.0,2790,10,2790,3520,2.5,0,0,4,47.5477,0,2.0
17905,425000.0,1280,8,1020,1540,1.0,2,260,2,47.6938,0,1.0
17906,239000.0,1510,7,1510,1510,1.0,0,0,3,47.3304,0,1.0
17907,310000.0,920,6,920,2260,1.0,0,0,1,47.761,0,1.5
17908,400000.0,700,7,700,1130,1.0,0,0,2,47.6962,0,1.0
17909,428000.0,1980,7,1280,1680,1.75,1,700,2,47.4193,0,2.0
17910,600000.0,1440,8,1440,1640,1.0,0,0,3,47.6847,0,1.5
17911,415000.0,2740,9,2740,2290,4.0,0,0,4,47.3735,0,2.0
17912,401000.0,1400,7,1400,1760,1.0,0,0,2,47.7228,0,1.0
17913,292000.0,2270,7,1370,1210,1.75,0,900,3,47.4864,0,1.0
17914,291750.0,1310,7,1310,1600,2.25,0,0,3,47.4515,0,1.0
17915,227000.0,1680,8,1680,2040,1.75,0,0,3,47.3112,0,1.0
17916,675000.0,2260,9,2260,2820,2.25,0,0,3,47.6385,0,1.0
17917,397500.0,1350,8,1050,1350,2.25,0,300,3,47.5998,0,2.0
17918,206000.0,1820,7,1820,1430,1.5,0,0,2,47.4764,0,2.0
17919,1190000.0,3380,10,2800,2790,3.5,0,580,3,47.6162,0,3.0
17920,360000.0,2140,7,2140,1720,1.75,0,0,4,47.3583,0,1.0
17921,427500.0,2430,8,2430,2650,2.5,0,0,4,47.5048,0,2.0
17922,115000.0,940,6,940,1310,1.0,0,0,2,47.4907,0,1.0
17923,559000.0,2070,7,1140,1770,1.5,0,930,3,47.6896,0,1.0
17924,420000.0,1510,7,1510,1560,1.0,0,0,4,47.6526,0,1.5
17925,550000.0,2550,8,1890,2560,1.75,0,660,4,47.7707,0,1.0
17926,282150.0,700,7,700,1070,1.0,0,0,2,47.7289,0,1.0
17927,260000.0,1150,6,1150,1150,1.0,0,0,3,47.5506,0,1.0
17928,428000.0,2340,7,2340,1970,2.5,0,0,3,47.5322,0,2.0
17929,319950.0,1510,7,1510,1510,3.25,0,0,3,47.7293,0,3.0
17930,1350000.0,2070,7,1590,3000,2.0,1,480,3,47.616,0,1.0
17931,552000.0,1150,7,1050,1463,1.0,0,100,2,47.6846,0,1.0
17932,637000.0,2190,7,1470,1600,2.75,0,720,4,47.6868,0,1.5
17933,213000.0,1980,7,1480,1980,1.75,0,500,4,47.3071,0,1.0
17934,215000.0,960,6,960,1060,1.0,0,0,3,47.4583,0,1.0
17935,590000.0,2180,8,1380,2020,1.75,2,800,3,47.6501,0,1.0
17936,390000.0,2560,8,2560,2130,2.5,0,0,4,47.3692,0,2.0
17937,287000.0,2270,7,1540,1920,2.25,2,730,4,47.4095,0,1.0
17938,580000.0,3550,7,3550,3370,2.75,0,0,5,47.6766,0,2.0
17939,424000.0,1330,8,1330,1900,2.0,0,0,3,47.5745,0,1.0
17940,610000.0,2110,8,2110,2050,2.5,0,0,4,47.5641,0,2.0
17941,1320000.0,3470,11,2270,3910,3.25,3,1200,4,47.5513,0,1.0
17942,623500.0,1550,7,860,1310,3.0,0,690,4,47.6583,0,1.0
17943,260000.0,570,6,570,2040,1.0,1,0,2,47.4433,0,1.0
17944,906000.0,2030,9,2030,1450,2.5,0,0,3,47.6199,0,3.0
17945,330000.0,1500,7,1500,1580,2.0,0,0,3,47.7279,0,1.0
17946,275000.0,920,6,920,1040,1.0,0,0,2,47.5281,0,1.0
17947,290000.0,1470,7,1040,1420,1.0,0,430,3,47.7347,0,1.0
17948,599950.0,1150,7,1150,2240,1.0,0,0,2,47.6539,0,1.0
17949,550000.0,4180,11,4180,3010,3.0,0,0,4,47.4,0,2.0
17950,289000.0,1690,7,1690,1530,1.75,0,0,3,47.4719,0,1.0
17951,411000.0,2150,8,1240,1980,2.75,0,910,4,47.5378,0,1.0
17952,826000.0,2330,10,1730,2080,3.25,2,600,3,47.5882,0,1.0
17953,400000.0,2680,7,2350,1430,2.0,2,330,4,47.4887,0,2.0
17954,342000.0,1740,8,1320,1740,2.5,0,420,3,47.525,0,2.0
17955,475000.0,1320,7,1080,2070,1.75,1,240,2,47.6639,0,1.0
17956,1205000.0,3150,9,3150,1550,3.5,0,0,4,47.6644,0,2.0
17957,455000.0,2480,7,2050,1820,3.0,0,430,4,47.4701,0,1.0
17958,850000.0,3330,8,1790,1610,3.0,0,1540,4,47.6559,0,1.0
17959,185000.0,1010,7,1010,1820,1.0,0,0,3,47.3027,0,1.0
17960,850000.0,4920,9,2730,3700,3.25,3,2190,6,47.5468,0,1.0
17961,239900.0,1570,7,1200,1920,1.75,0,370,4,47.3999,0,1.0
17962,765000.0,3580,10,3190,2740,3.75,0,390,5,47.5322,0,2.0
17963,437000.0,2220,8,2220,2070,1.75,0,0,3,47.749,0,1.0
17964,240000.0,1010,7,1010,1640,1.5,0,0,3,47.379,0,1.0
17965,395000.0,1440,7,860,1550,1.0,0,580,2,47.7431,0,1.0
17966,320000.0,1230,7,1230,1710,1.0,0,0,3,47.7633,0,1.0
17967,525000.0,1710,8,1280,2100,1.75,0,430,3,47.699,0,1.0
17968,260000.0,2390,8,1680,1820,3.0,0,710,3,47.3532,0,2.0
17969,450000.0,2840,9,2200,2840,2.75,0,640,3,47.3076,0,1.0
17970,560000.0,2300,9,2300,2280,2.5,0,0,4,47.6273,0,2.0
17971,310000.0,2270,7,1360,1950,3.0,0,910,5,47.5539,0,1.0
17972,440000.0,2290,9,2290,2700,2.5,0,0,3,47.435,0,2.0
17973,458450.0,1330,7,970,1590,1.0,0,360,4,47.6038,0,1.0
17974,200000.0,1200,7,1200,1380,1.0,0,0,3,47.5209,0,1.5
17975,430000.0,2160,7,1580,1950,2.25,0,580,3,47.7292,0,2.0
17976,360000.0,1120,7,1120,1320,1.0,0,0,3,47.7267,0,1.0
17977,311000.0,2090,7,1200,1450,2.5,0,890,4,47.4759,0,1.0
17978,615000.0,1470,8,1470,1470,3.25,0,0,3,47.6516,0,3.0
17979,575000.0,2270,8,2270,2260,1.75,0,0,3,47.535,0,2.0
17980,2027000.0,4100,11,2540,3880,3.75,3,1560,4,47.5648,0,1.5
17981,430000.0,1440,6,720,1500,1.75,0,720,3,47.567,0,1.0
17982,400000.0,1200,7,1200,1510,1.5,0,0,3,47.6084,0,1.0
17983,340000.0,1720,7,860,1480,1.75,0,860,3,47.5092,0,1.0
17984,351000.0,930,6,930,1590,0.75,0,0,1,47.7127,0,1.0
17985,440000.0,2400,8,2400,2040,2.5,0,0,4,47.4881,0,2.0
17986,298000.0,1960,8,1960,2360,2.5,0,0,4,47.3293,0,2.0
17987,300000.0,1890,8,1260,1430,1.75,0,630,4,47.774,0,1.0
17988,310000.0,1590,7,1590,1540,2.25,0,0,3,47.5432,0,2.0
17989,500000.0,2590,9,2590,2730,2.5,0,0,4,47.7703,0,2.0
17990,399900.0,860,7,860,1540,1.0,0,0,3,47.6761,0,1.5
17991,343000.0,1270,8,1270,1420,2.5,0,0,3,47.5357,0,2.0
17992,415000.0,1130,8,1130,1140,2.25,0,0,2,47.6861,0,2.0
17993,410000.0,1860,8,1860,2040,2.5,0,0,3,47.7383,0,2.0
17994,320000.0,1802,7,1802,1810,1.0,0,0,2,47.7205,0,1.0
17995,1990000.0,4480,12,3420,3220,3.0,0,1060,5,47.6275,0,2.5
17996,253000.0,1310,7,940,1400,1.0,0,370,2,47.3958,0,1.0
17997,630000.0,2320,9,2320,2610,2.5,0,0,3,47.6304,0,2.0
17998,216000.0,1130,7,1130,1270,1.0,0,0,2,47.4514,0,1.0
17999,540000.0,2180,8,1230,1930,2.5,0,950,3,47.717,0,1.0
18000,212000.0,1830,5,1830,1520,1.5,0,0,3,47.2057,0,1.5
18001,300000.0,2340,8,1470,2640,2.75,2,870,3,47.7379,0,1.0
18002,969950.0,2830,10,2830,1780,2.5,0,0,3,47.6798,0,3.0
18003,715000.0,1610,6,900,1940,1.0,0,710,3,47.6038,0,1.0
18004,1321620.0,2410,10,2290,2980,2.75,2,120,5,47.5549,0,2.0
18005,1444000.0,2660,8,1930,2410,2.75,1,730,4,47.616,0,1.0
18006,305000.0,1030,7,1030,1030,1.0,0,0,3,47.4905,0,1.0
18007,458000.0,1390,9,1150,1620,4.0,0,240,3,47.671,0,2.0
18008,275000.0,1580,6,1220,1180,1.75,0,360,3,47.4845,0,1.0
18009,550000.0,2330,8,1730,1100,2.75,3,600,3,47.3459,0,2.0
18010,742000.0,1540,9,1540,1540,3.25,0,0,3,47.6177,0,3.0
18011,700000.0,1570,8,1570,1640,1.0,0,0,3,47.6575,0,2.0
18012,640000.0,2940,8,1640,2020,3.0,0,1300,4,47.5589,0,1.0
18013,352000.0,1240,7,1240,1210,0.75,0,0,3,47.7298,0,1.0
18014,301500.0,1410,7,1050,1800,1.0,0,360,3,47.534,0,1.0
18015,630000.0,2190,8,1410,2190,2.5,0,780,4,47.6926,0,1.0
18016,340000.0,3040,7,3040,2670,2.5,0,0,3,47.3817,0,2.0
18017,477500.0,1860,7,1080,1800,1.75,0,780,4,47.731,0,1.0
18018,285000.0,1690,7,870,1900,2.5,0,820,3,47.4964,0,1.0
18019,255000.0,1900,7,1900,1640,2.75,0,0,3,47.3144,0,1.0
18020,315000.0,1600,8,1600,1890,2.5,0,0,3,47.3397,0,2.0
18021,830000.0,2530,6,2530,1886,3.0,0,0,6,47.6716,0,1.0
18022,539950.0,1860,8,1860,1760,2.25,0,0,3,47.7006,0,3.0
18023,980000.0,2390,8,2090,2280,2.25,0,300,3,47.6615,0,2.0
18024,735000.0,3100,9,3100,2710,2.5,0,0,4,47.6252,0,2.0
18025,536000.0,2650,8,1350,2700,2.25,1,1300,5,47.7772,0,1.0
18026,575000.0,1520,7,1140,1530,2.0,0,380,3,47.6733,0,1.5
18027,500000.0,1510,6,930,1300,1.0,0,580,2,47.6917,0,1.0
18028,285500.0,1960,8,1960,1960,1.75,0,0,4,47.3109,0,1.0
18029,498000.0,2270,7,1290,1750,2.75,0,980,4,47.7222,0,1.0
18030,412000.0,910,7,910,970,1.0,0,0,2,47.6967,0,1.0
18031,607000.0,2100,8,1300,2160,2.5,0,800,4,47.6733,0,1.0
18032,199000.0,1000,6,1000,1490,1.0,0,0,3,47.2151,0,1.0
18033,492500.0,2760,7,1630,2470,2.75,0,1130,4,47.7302,0,1.0
18034,585000.0,2840,8,2840,1934,2.5,0,0,4,47.7134,0,2.0
18035,326995.0,1860,7,1860,1940,2.5,0,0,3,47.3848,0,2.0
18036,372500.0,1920,8,1920,1890,2.25,0,0,4,47.4544,0,1.0
18037,528000.0,840,6,840,1850,0.75,4,0,2,47.404,1,1.0
18038,400000.0,2390,7,2390,1370,1.5,0,0,3,47.3028,0,1.0
18039,344000.0,2100,7,2100,2130,2.5,0,0,4,47.1951,0,2.0
18040,409950.0,2430,8,2430,2430,3.0,0,0,4,47.3558,0,2.0
18041,625000.0,1880,8,1280,1920,2.0,2,600,3,47.6375,0,1.0
18042,304950.0,1350,7,1350,1370,1.75,0,0,3,47.4487,0,1.0
18043,381500.0,2160,9,2160,2450,2.0,0,0,2,47.312,0,1.0
18044,215000.0,1430,7,900,1720,1.75,0,530,3,47.4787,0,1.0
18045,345000.0,2840,7,2840,2170,1.75,2,0,5,47.4961,0,2.0
18046,363000.0,2510,7,2510,2130,0.75,0,0,3,47.2871,0,2.0
18047,240000.0,1690,7,1690,1700,1.0,0,0,3,47.3556,0,1.5
18048,548050.0,1930,8,1930,1900,2.0,0,0,2,47.7054,0,1.0
18049,314000.0,720,6,720,670,1.0,0,0,2,47.5352,0,1.0
18050,800000.0,2990,11,2990,3340,2.5,0,0,4,47.7123,0,2.0
18051,400000.0,2300,7,2300,1200,1.75,0,0,5,47.528,0,2.0
18052,247000.0,460,4,460,990,1.0,0,0,1,47.4868,0,1.0
18053,540000.0,1240,7,890,1640,1.75,0,350,2,47.6689,0,1.0
18054,410000.0,1900,8,1900,1900,2.5,0,0,4,47.5015,0,2.0
18055,525000.0,2120,8,1260,2040,1.75,0,860,3,47.6475,0,1.0
18056,820000.0,2440,8,1700,2020,2.5,0,740,4,47.6472,0,2.0
18057,1250000.0,3300,8,2820,3250,2.25,3,480,4,47.526,0,1.5
18058,244000.0,1180,7,1180,1330,1.0,0,0,2,47.4358,0,1.0
18059,275000.0,520,5,520,800,1.0,0,0,1,47.5533,0,1.0
18060,577000.0,2070,7,1260,1690,1.75,0,810,2,47.6551,0,1.0
18061,446950.0,2250,7,1360,1820,2.5,0,890,5,47.7316,0,1.0
18062,457000.0,2050,8,2050,2680,2.5,2,0,3,47.5331,0,2.0
18063,320000.0,1310,7,1310,1310,1.5,0,0,4,47.362,0,1.5
18064,210000.0,1250,7,1250,1320,1.5,0,0,3,47.3675,0,1.0
18065,220000.0,2130,8,1290,1770,2.5,0,840,4,47.3815,0,1.0
18066,589000.0,2250,7,1250,2250,2.0,0,1000,3,47.5737,0,1.0
18067,435000.0,1880,7,970,1670,2.0,0,910,4,47.5929,0,1.0
18068,375000.0,1520,7,1520,1670,1.0,0,0,3,47.7635,0,1.0
18069,1735000.0,4010,10,4010,1870,3.5,0,0,4,47.5891,0,2.0
18070,545000.0,1660,8,1660,1670,1.75,0,0,2,47.713,0,1.0
18071,970000.0,3400,10,3400,1860,2.25,0,0,3,47.6846,0,2.0
18072,705000.0,2320,8,1380,1990,1.75,0,940,2,47.6398,0,1.0
18073,915557.0,3740,9,2540,2920,3.25,0,1200,5,47.5599,0,2.0
18074,259000.0,1810,7,1810,1520,1.5,0,0,4,47.4911,0,1.5
18075,1695000.0,3170,10,1990,2980,2.25,2,1180,2,47.6291,0,2.0
18076,427000.0,1680,7,1290,1640,1.75,0,390,3,47.7246,0,1.0
18077,390000.0,930,6,930,1670,1.0,0,0,2,47.5943,0,1.0
18078,363000.0,2390,8,2390,2070,2.5,0,0,3,47.3895,0,2.0
18079,612000.0,2680,7,1680,1950,2.5,3,1000,4,47.6727,0,1.5
18080,380000.0,1790,8,1790,1790,1.75,0,0,4,47.7769,0,1.0
18081,230000.0,1680,7,1150,1820,3.0,0,530,4,47.2885,0,1.0
18082,580000.0,1570,8,1570,1490,1.75,0,0,3,47.6867,0,1.5
18083,770000.0,2230,8,1630,2280,1.0,2,600,3,47.6334,0,2.0
18084,207200.0,1260,6,1260,1120,2.0,0,0,4,47.1946,0,1.0
18085,525000.0,1790,7,1190,1700,2.0,0,600,3,47.6319,0,1.0
18086,925000.0,2440,7,1520,2440,2.5,0,920,3,47.6857,0,1.0
18087,883000.0,2410,8,1650,1820,2.25,0,760,4,47.6727,0,2.0
18088,455000.0,1780,7,1780,1610,2.5,0,0,4,47.7633,0,2.0
18089,343500.0,1900,7,1900,2230,2.5,0,0,3,47.4391,0,2.0
18090,244000.0,960,6,960,1090,1.0,0,0,2,47.755,0,1.0
18091,397000.0,1640,7,1640,1640,1.75,0,0,3,47.7351,0,1.0
18092,180500.0,850,6,850,1160,1.0,0,0,2,47.3817,0,1.0
18093,310000.0,2150,7,1900,2150,2.75,0,250,3,47.7539,0,1.0
18094,315000.0,2780,7,2780,2260,2.5,0,0,4,47.3992,0,2.0
18095,718000.0,1030,7,1030,2230,1.0,0,0,3,47.6647,0,1.0
18096,279950.0,1930,7,1330,1600,1.75,0,600,3,47.3217,0,1.0
18097,689000.0,2080,8,1700,2560,2.5,3,380,3,47.7293,0,1.0
18098,828000.0,3520,10,3520,3490,2.5,0,0,4,47.6084,0,2.0
18099,150000.0,890,6,890,1260,1.0,0,0,2,47.4839,0,1.0
18100,505400.0,1640,7,930,1380,1.75,0,710,3,47.6694,0,1.0
18101,1680000.0,4860,11,3820,4040,3.25,2,1040,5,47.5767,0,2.0
18102,217450.0,1040,7,1040,1440,1.0,0,0,3,47.5122,0,1.0
18103,677000.0,2820,9,2820,2560,2.5,0,0,4,47.7112,0,2.0
18104,361000.0,1320,8,1320,1830,2.5,0,0,2,47.5157,0,1.0
18105,620000.0,2590,8,2590,1670,2.5,0,0,3,47.7113,0,2.0
18106,176000.0,1540,7,1180,1460,2.25,0,360,3,47.29,0,1.0
18107,330000.0,960,7,960,1580,1.0,0,0,3,47.7278,0,1.0
18108,290000.0,1190,7,1190,2230,2.5,0,0,3,47.4556,0,1.0
18109,711000.0,2770,9,2770,2770,2.5,0,0,4,47.5688,0,2.0
18110,295000.0,1060,7,1060,1410,1.75,0,0,3,47.3617,0,2.0
18111,1096500.0,4010,11,4010,4010,3.25,0,0,5,47.5228,0,2.0
18112,257500.0,1140,7,1140,1460,2.0,0,0,3,47.4057,0,1.0
18113,240000.0,1910,6,1910,1380,1.0,0,0,4,47.5151,0,1.5
18114,645000.0,2340,9,2340,2340,2.5,0,0,4,47.6283,0,2.0
18115,499000.0,1170,7,740,1570,1.75,0,430,2,47.6653,0,1.0
18116,321000.0,1290,7,1290,1290,1.0,0,0,3,47.7111,0,1.5
